,id,text,entities
241,3781, Mirai/Gafgyt dropper scripts or variants  Perl Shellbot  Coinminer activity  Webshell downloads (full injected command)  Callback/Scanning activity  Direct Download exploits where payloads were no longer live at the time of analysis:  Sample hashes  801b23bffa65facee1da69bc6f72f8e1e4e1aeefc63dfd3a99b238d4f9d0a637 6d403c3fc246d6d493a6f4acc18c1c292f710db6ad9c3ea2ff065595c5ad3c5b 940a674cfe8179b2b8964bf408037e0e5a5ab7e47354fe4fa7a9289732e1f1b8 fdc94d0dedf6e53dd435d2b5eacb4c34923fadee50529db6f3de38c71f325e05 85143ecc41fb6aadd822ed2d6f20c721a83ae1088f406f29b8b0b05459053a03  bot.v 0b4b25fab4c922e752e689111f38957e0402fd83f6b1d69e8f43c6f4b68fc1ba C2 server : 5[.]39.217.212:80,"[{'end_offset': 67, 'id': 11449, 'label': 'malware', 'start_offset': 58}, {'end_offset': 315, 'id': 11452, 'label': 'hash', 'start_offset': 251}, {'end_offset': 380, 'id': 11453, 'label': 'hash', 'start_offset': 316}, {'end_offset': 445, 'id': 11454, 'label': 'hash', 'start_offset': 381}, {'end_offset': 510, 'id': 11455, 'label': 'hash', 'start_offset': 446}, {'end_offset': 575, 'id': 11456, 'label': 'hash', 'start_offset': 511}, {'end_offset': 647, 'id': 11457, 'label': 'hash', 'start_offset': 583}, {'end_offset': 677, 'id': 49619, 'label': 'IPV4', 'start_offset': 660}, {'end_offset': 21, 'id': 49620, 'label': 'malware', 'start_offset': 1}]"
242,1820,The tools transferred using AnyDesk are:  Netscan: To scan for other endpoints Nmap (log4shell.nse): To scan for Log4shell vulnerable endpoints Hacking tools Mimikatz and Impacket: For lateral movement PDQ deploy: For mass deployment of malicious script to multiple endpoints Aswarpot.sys: For disabling defense solutions.,"[{'end_offset': 35, 'id': 46938, 'label': 'tools', 'start_offset': 28}, {'end_offset': 166, 'id': 46944, 'label': 'tools', 'start_offset': 158}, {'end_offset': 321, 'id': 46951, 'label': 'attack-pattern', 'start_offset': 294}, {'end_offset': 83, 'id': 46940, 'label': 'tools', 'start_offset': 79}, {'end_offset': 98, 'id': 46942, 'label': 'FILEPATH', 'start_offset': 85}, {'end_offset': 179, 'id': 46947, 'label': 'tools', 'start_offset': 171}, {'end_offset': 49, 'id': 46939, 'label': 'tools', 'start_offset': 42}, {'end_offset': 122, 'id': 46943, 'label': 'vulnerability', 'start_offset': 113}, {'end_offset': 288, 'id': 46950, 'label': 'FILEPATH', 'start_offset': 276}, {'end_offset': 201, 'id': 46948, 'label': 'attack-pattern', 'start_offset': 185}, {'end_offset': 253, 'id': 46949, 'label': 'attack-pattern', 'start_offset': 218}, {'end_offset': 212, 'id': 46953, 'label': 'tools', 'start_offset': 202}, {'end_offset': 284, 'id': 46956, 'label': 'tools', 'start_offset': 276}, {'end_offset': 108, 'id': 46955, 'label': 'attack-pattern', 'start_offset': 104}]"
243,13541,Victims are now mainly located only in Japan.,"[{'end_offset': 44, 'id': 51611, 'label': 'location', 'start_offset': 39}, {'end_offset': 7, 'id': 51612, 'label': 'identity', 'start_offset': 0}]"
244,4845,We have also observed Indian hack-for-hire firms work with freelance actors not directly employed by the firms themselves.,"[{'end_offset': 28, 'id': 50804, 'label': 'location', 'start_offset': 22}, {'end_offset': 48, 'id': 50805, 'label': 'identity', 'start_offset': 29}]"
245,2058,"From the GitHub page, we also observed a URL to a site – xn--90a5ai[.]com(фсб[.]com) – resolving to the previously mentioned IP 164[.]68[.]114[.]29, which at this point in time only shows an animation of interconnecting points.","[{'end_offset': 83, 'id': 45239, 'label': 'url', 'start_offset': 74}, {'end_offset': 147, 'id': 45240, 'label': 'IPV4', 'start_offset': 128}, {'end_offset': 15, 'id': 45237, 'label': 'SOFTWARE', 'start_offset': 9}, {'end_offset': 73, 'id': 45238, 'label': 'url', 'start_offset': 57}]"
246,3365,.Python.BIOPASS.A  f21decb19da8d8c07066a78839ffd8af6721b1f4323f10a1df030325a1a5e159  cdaemon.txt  BIOPASS RAT Python Script (Cdaemon module),"[{'end_offset': 109, 'id': 10182, 'label': 'malware', 'start_offset': 98}, {'end_offset': 83, 'id': 10181, 'label': 'hash', 'start_offset': 19}, {'end_offset': 96, 'id': 48983, 'label': 'FILEPATH', 'start_offset': 85}, {'end_offset': 17, 'id': 48984, 'label': 'malware', 'start_offset': 1}]"
247,5070,"On February 10, Threat Analysis Group discovered two distinct North Korean government-backed attacker groups exploiting a remote code execution vulnerability in Chrome, CVE-2022-0609.","[{'end_offset': 14, 'id': 51176, 'label': 'TIME', 'start_offset': 3}, {'end_offset': 37, 'id': 51177, 'label': 'identity', 'start_offset': 16}, {'end_offset': 108, 'id': 51178, 'label': 'threat-actor', 'start_offset': 62}, {'end_offset': 157, 'id': 51179, 'label': 'vulnerability', 'start_offset': 122}, {'end_offset': 182, 'id': 51180, 'label': 'vulnerability', 'start_offset': 169}, {'end_offset': 167, 'id': 51181, 'label': 'SOFTWARE', 'start_offset': 161}]"
248,3409,BIOPASS RAT Loader  Backdoor.Win64.BIOPASS.A  9eed9a2e0edf38f6354f4e57b3a6b9bed5b19263f54bcee19e66fc8af0c29e4e  test.exe  BIOPASS RAT Loader  Backdoor.Win64.BIOPASS.A  9f34d28562e7e1e3721bbf679c58aa8f5898995ed999a641f26de120f3a42cf4  Silverlight1.exe  BIOPASS RAT Loader  Backdoor.Win64.BIOPASS.A  9ff906ffcde32e4c6fb3ea4652e6d6326713a7fde8bb783b52f12a1f382f8798  test.exe  BIOPASS RAT Loader  Backdoor.Win64.BIOPASS.A  a7c4dac7176e291bd2aba860e1aa301fb5f7d880794f493f2dea0982e2b7eb31  test.exe  BIOPASS RAT Loader  Backdoor.Win64.BIOPASS.A  b48e01ff816f12125f9f4cfc9180d534c7c57ef4ee50c0ebbe445e88d4ade939  test.exe  BIOPASS RAT Loader  Backdoor.Win64.BIOPASS.A  b82bde3fe5ee900a76ac27b4869ed9aa0802c63bbd72b3bfb0f1abce6340cc6c  Silverlight_ins.exe  BIOPASS RAT Loader  Backdoor.Win64.BIOPASS.A  b9d0838be8952ebd4218c8f548ce94901f789ec1e32f5eaf46733f0c94c77999  Silverlight_ins.exe  ,"[{'end_offset': 11, 'id': 10275, 'label': 'malware', 'start_offset': 0}, {'end_offset': 110, 'id': 10276, 'label': 'hash', 'start_offset': 46}, {'end_offset': 133, 'id': 10277, 'label': 'malware', 'start_offset': 122}, {'end_offset': 263, 'id': 10279, 'label': 'malware', 'start_offset': 252}, {'end_offset': 385, 'id': 10281, 'label': 'malware', 'start_offset': 374}, {'end_offset': 484, 'id': 10282, 'label': 'hash', 'start_offset': 420}, {'end_offset': 507, 'id': 10283, 'label': 'malware', 'start_offset': 496}, {'end_offset': 606, 'id': 10284, 'label': 'hash', 'start_offset': 542}, {'end_offset': 629, 'id': 10285, 'label': 'malware', 'start_offset': 618}, {'end_offset': 728, 'id': 10286, 'label': 'hash', 'start_offset': 664}, {'end_offset': 762, 'id': 10287, 'label': 'malware', 'start_offset': 751}, {'end_offset': 861, 'id': 10288, 'label': 'hash', 'start_offset': 797}, {'end_offset': 232, 'id': 10278, 'label': 'hash', 'start_offset': 168}, {'end_offset': 362, 'id': 10280, 'label': 'hash', 'start_offset': 298}, {'end_offset': 44, 'id': 49076, 'label': 'malware', 'start_offset': 20}, {'end_offset': 250, 'id': 49078, 'label': 'FILEPATH', 'start_offset': 234}, {'end_offset': 296, 'id': 49079, 'label': 'malware', 'start_offset': 272}, {'end_offset': 418, 'id': 49081, 'label': 'malware', 'start_offset': 394}, {'end_offset': 540, 'id': 49083, 'label': 'malware', 'start_offset': 516}, {'end_offset': 795, 'id': 49087, 'label': 'malware', 'start_offset': 771}, {'end_offset': 166, 'id': 49077, 'label': 'malware', 'start_offset': 142}, {'end_offset': 372, 'id': 49080, 'label': 'FILEPATH', 'start_offset': 364}, {'end_offset': 616, 'id': 49084, 'label': 'FILEPATH', 'start_offset': 608}, {'end_offset': 749, 'id': 49086, 'label': 'FILEPATH', 'start_offset': 730}, {'end_offset': 882, 'id': 49088, 'label': 'FILEPATH', 'start_offset': 863}, {'end_offset': 120, 'id': 49089, 'label': 'FILEPATH', 'start_offset': 112}, {'end_offset': 494, 'id': 49082, 'label': 'FILEPATH', 'start_offset': 486}, {'end_offset': 662, 'id': 49085, 'label': 'malware', 'start_offset': 638}]"
249,3393,BIOPASS RAT Loader  Backdoor.Win64.BIOPASS.A  3e8f8b8a5f70c195a2e4d4fc7f80523809f6dbf9ead061ce8ef04fb489a577cf  test-flash.exe  BIOPASS RAT Loader  Backdoor.Win32.BIOPASS.A  5d7aa3474e734913ecb4b820c0c546c92f7684081c519eecd3990e11a19bf2ba  flash_installer.exe  ,"[{'end_offset': 11, 'id': 10244, 'label': 'malware', 'start_offset': 0}, {'end_offset': 139, 'id': 10246, 'label': 'malware', 'start_offset': 128}, {'end_offset': 110, 'id': 10245, 'label': 'hash', 'start_offset': 46}, {'end_offset': 238, 'id': 10247, 'label': 'hash', 'start_offset': 174}, {'end_offset': 44, 'id': 49048, 'label': 'malware', 'start_offset': 20}, {'end_offset': 172, 'id': 49047, 'label': 'malware', 'start_offset': 148}, {'end_offset': 259, 'id': 49050, 'label': 'FILEPATH', 'start_offset': 240}, {'end_offset': 126, 'id': 49049, 'label': 'FILEPATH', 'start_offset': 112}]"
250,1882,AvosLocker executable 05ba2df0033e3cd5b987d66b6de545df439d338a20165c0ba96cde8a74e463e5 Ransom.Win32.AVOSLOCKER.SMYXBLNT Mimikatz executable (x32 and x64) 912018ab3c6b16b39ee84f17745ff0c80a33cee241013ec35d0281e40c0658d9 HackTool.Win64.MIMIKATZ.ZTJA e81a8f8ad804c4d83869d7806a303ff04f31cce376c5df8aada2e9db2c1eeb98 HackTool.Win32.Mimikatz.CNFW Log4shell Nmap NSE script ddcb0e99f27e79d3536a15e0d51f7f33c38b2ae48677570f36f5e92863db5a96 Backdoor.Win32.CVE202144228.YACAH Impacket tool 14f0c4ce32821a7d25ea5e016ea26067d6615e3336c3baa854ea37a290a462a8 HackTool.Win32.Impacket.AA,"[{'end_offset': 128, 'id': 5525, 'label': 'tools', 'start_offset': 120}, {'end_offset': 356, 'id': 5529, 'label': 'tools', 'start_offset': 352}, {'end_offset': 86, 'id': 5523, 'label': 'hash', 'start_offset': 22}, {'end_offset': 432, 'id': 5530, 'label': 'hash', 'start_offset': 368}, {'end_offset': 10, 'id': 5522, 'label': 'malware', 'start_offset': 0}, {'end_offset': 218, 'id': 5527, 'label': 'hash', 'start_offset': 154}, {'end_offset': 312, 'id': 5528, 'label': 'hash', 'start_offset': 248}, {'end_offset': 545, 'id': 5533, 'label': 'hash', 'start_offset': 481}, {'end_offset': 475, 'id': 5531, 'label': 'tools', 'start_offset': 467}, {'end_offset': 572, 'id': 47007, 'label': 'tools', 'start_offset': 546}, {'end_offset': 247, 'id': 47009, 'label': 'tools', 'start_offset': 219}, {'end_offset': 351, 'id': 47011, 'label': 'vulnerability', 'start_offset': 342}, {'end_offset': 119, 'id': 47012, 'label': 'malware', 'start_offset': 87}, {'end_offset': 341, 'id': 47008, 'label': 'tools', 'start_offset': 313}, {'end_offset': 466, 'id': 47010, 'label': 'tools', 'start_offset': 433}]"
251,1262,"All five phishing campaigns targeted a Japanese manufacturing firm over the course of two months, but the final campaign also targeted a separate Japanese high-tech organization.","[{'end_offset': 27, 'id': 46637, 'label': 'attack-pattern', 'start_offset': 9}, {'end_offset': 177, 'id': 46639, 'label': 'identity', 'start_offset': 146}, {'end_offset': 61, 'id': 46638, 'label': 'identity', 'start_offset': 39}]"
252,2558," In our research, we’re able to outline that Shamoon 2 enters and spreads through an organization in three stages:  These stages are outlined in the image below.  And that credential theft is a key element in each stage:  It’s also worth noting that credentials are a keystone issue in Shamoon 2 wave 2 too: we saw evidence of targeting an organization’s virtual desktop infrastructure (VDI) solutions with default credentials.","[{'end_offset': 54, 'id': 47755, 'label': 'threat-actor', 'start_offset': 45}, {'end_offset': 302, 'id': 47758, 'label': 'campaign', 'start_offset': 286}, {'end_offset': 188, 'id': 47756, 'label': 'attack-pattern', 'start_offset': 172}]"
253,2391,"But because Earth Baku has updated its toolset with StealthVector, StealthMutant, and ScrambleCross for this new campaign, we have identified it as its own separate operation.","[{'end_offset': 22, 'id': 45488, 'label': 'threat-actor', 'start_offset': 12}, {'end_offset': 65, 'id': 45490, 'label': 'malware', 'start_offset': 52}, {'end_offset': 80, 'id': 45491, 'label': 'malware', 'start_offset': 67}, {'end_offset': 99, 'id': 45492, 'label': 'malware', 'start_offset': 86}]"
254,3912,"One notable vulnerability in the Microsoft Exchange Server is CVE-2020-0688, a remote code execution bug.","[{'end_offset': 58, 'id': 49764, 'label': 'SOFTWARE', 'start_offset': 33}, {'end_offset': 75, 'id': 49765, 'label': 'vulnerability', 'start_offset': 62}, {'end_offset': 100, 'id': 49766, 'label': 'attack-pattern', 'start_offset': 79}]"
255,1320,FormerFirstRAT communicates using unencrypted HTTP over port 443; the use of mismatching ports and communication protocols is not uncommon in targeted attack campaigns.,"[{'end_offset': 14, 'id': 3993, 'label': 'malware', 'start_offset': 0}, {'end_offset': 167, 'id': 46669, 'label': 'campaign', 'start_offset': 142}]"
256,4244,"We found more code shared among the two threat actor’s malware, as Patchwork recently used multiple Delphi malware similar to some of the Delphi malware we described before.","[{'end_offset': 152, 'id': 50049, 'label': 'malware', 'start_offset': 138}, {'end_offset': 114, 'id': 50050, 'label': 'malware', 'start_offset': 100}, {'end_offset': 76, 'id': 50048, 'label': 'threat-actor', 'start_offset': 67}]"
257,3337,We have found several connections between BIOPASS RAT and the Winnti Group:,"[{'end_offset': 53, 'id': 10096, 'label': 'malware', 'start_offset': 42}, {'end_offset': 74, 'id': 48945, 'label': 'threat-actor', 'start_offset': 62}]"
258,14263,"Our analysis of the latest Maikspy variants revealed that users contracted the spyware from hxxp://miakhalifagame[.]com/, a website that distributes malicious apps (including the 2016 adult game) and connects to its C&C server to upload data from infected devices and machines.","[{'end_offset': 35, 'id': 48474, 'label': 'malware', 'start_offset': 27}, {'end_offset': 120, 'id': 48475, 'label': 'URL', 'start_offset': 92}, {'end_offset': 226, 'id': 48477, 'label': 'Infrastucture', 'start_offset': 216}, {'end_offset': 183, 'id': 48476, 'label': 'TIME', 'start_offset': 179}]"
259,4847,"A recent campaign from an Indian hack-for-hire operator was observed targeting an IT company in Cyprus, an education institution in Nigeria, a fintech company in the Balkans and a shopping company in Israel.","[{'end_offset': 206, 'id': 50812, 'label': 'location', 'start_offset': 200}, {'end_offset': 102, 'id': 50809, 'label': 'location', 'start_offset': 96}, {'end_offset': 32, 'id': 50807, 'label': 'location', 'start_offset': 26}, {'end_offset': 55, 'id': 50808, 'label': 'identity', 'start_offset': 33}, {'end_offset': 139, 'id': 50810, 'label': 'location', 'start_offset': 132}, {'end_offset': 173, 'id': 50811, 'label': 'location', 'start_offset': 166}]"
260,4826,"COLDRIVER, a Russian-based threat actor sometimes referred to as Callisto, continues to send credential phishing emails to targets including government and defense officials, politicians, NGOs and think tanks, and journalists.","[{'end_offset': 20, 'id': 50774, 'label': 'location', 'start_offset': 13}, {'end_offset': 73, 'id': 50775, 'label': 'threat-actor', 'start_offset': 65}, {'end_offset': 9, 'id': 50773, 'label': 'threat-actor', 'start_offset': 0}, {'end_offset': 119, 'id': 50776, 'label': 'attack-pattern', 'start_offset': 93}]"
261,947, Taomike is a Chinese company that aims to become the biggest mobile advertisement solution platform in China.,"[{'end_offset': 8, 'id': 46455, 'label': 'identity', 'start_offset': 1}, {'end_offset': 21, 'id': 46456, 'label': 'location', 'start_offset': 14}, {'end_offset': 109, 'id': 46457, 'label': 'location', 'start_offset': 104}]"
262,13922,"As previously mentioned, DarkSide avoids victimizing companies in CIS countries.","[{'end_offset': 34, 'id': 48750, 'label': 'malware', 'start_offset': 25}, {'end_offset': 79, 'id': 48751, 'label': 'location', 'start_offset': 66}]"
263,2496,"Palo Alto Networks Cortex XDR Prevent and Pro customers running agent version 7.4 and above with content version 450-87751 on Linux devices are protected from CVE-2022-22963 using the Java Deserialization module; customers running agent version 7.7 and content 480 and above are protected from CVE-2022-22963 and CVE-2022-22965 for both Windows and Linux using the Java Deserialization module; other OSes and exploits receive protections from post-exploitation activities using Behavioral Threat Protection, Password Theft Prevention, Anti Ransomware and other Anti Exploitation modules.","[{'end_offset': 173, 'id': 47587, 'label': 'vulnerability', 'start_offset': 159}, {'end_offset': 45, 'id': 47585, 'label': 'SOFTWARE', 'start_offset': 0}, {'end_offset': 211, 'id': 47588, 'label': 'SOFTWARE', 'start_offset': 184}, {'end_offset': 327, 'id': 47590, 'label': 'vulnerability', 'start_offset': 313}, {'end_offset': 344, 'id': 47591, 'label': 'SOFTWARE', 'start_offset': 337}, {'end_offset': 392, 'id': 47593, 'label': 'SOFTWARE', 'start_offset': 365}, {'end_offset': 131, 'id': 47586, 'label': 'SOFTWARE', 'start_offset': 126}, {'end_offset': 308, 'id': 47589, 'label': 'vulnerability', 'start_offset': 294}, {'end_offset': 354, 'id': 47592, 'label': 'SOFTWARE', 'start_offset': 349}]"
264,4817,Follina is a remote code execution (RCE) vulnerability in the Microsoft Windows Support Diagnostic Tool (MSDT).,"[{'end_offset': 110, 'id': 50748, 'label': 'SOFTWARE', 'start_offset': 62}, {'end_offset': 54, 'id': 50746, 'label': 'vulnerability', 'start_offset': 13}, {'end_offset': 7, 'id': 50747, 'label': 'vulnerability', 'start_offset': 0}]"
265,3766," Attackers can, therefore, leverage CVE-2022-22954 to remotely execute commands to overwrite specific paths.","[{'end_offset': 107, 'id': 49598, 'label': 'attack-pattern', 'start_offset': 83}, {'end_offset': 50, 'id': 49596, 'label': 'vulnerability', 'start_offset': 36}, {'end_offset': 79, 'id': 49597, 'label': 'attack-pattern', 'start_offset': 54}]"
266,4850,"One cluster of this activity frequently targets government, healthcare, and telecom sectors in Saudi Arabia, the United Arab Emirates, and Bahrain with credential phishing campaigns.","[{'end_offset': 107, 'id': 50820, 'label': 'location', 'start_offset': 95}, {'end_offset': 133, 'id': 50821, 'label': 'location', 'start_offset': 113}, {'end_offset': 146, 'id': 50822, 'label': 'location', 'start_offset': 139}, {'end_offset': 181, 'id': 50823, 'label': 'campaign', 'start_offset': 152}]"
267,2298,"In late August 2021, TAG discovered watering hole attacks targeting visitors to Hong Kong websites for a media outlet and a prominent pro-democracy labor and political group.","[{'end_offset': 19, 'id': 45449, 'label': 'TIME', 'start_offset': 8}, {'end_offset': 49, 'id': 45451, 'label': 'attack-pattern', 'start_offset': 36}, {'end_offset': 173, 'id': 45453, 'label': 'identity', 'start_offset': 134}, {'end_offset': 90, 'id': 45452, 'label': 'location', 'start_offset': 80}, {'end_offset': 24, 'id': 45450, 'label': 'identity', 'start_offset': 21}]"
268,13551,The script connects to the Water Pamola’s server and downloads additional payloads.,"[{'end_offset': 10, 'id': 51627, 'label': 'malware', 'start_offset': 4}, {'end_offset': 48, 'id': 51626, 'label': 'Infrastucture', 'start_offset': 27}]"
269,2354,Beer was able to quickly recognize this exploit as a variant of an earlier port type confusion vulnerability he analyzed in the XNU kernel (CVE-2020-27932).,"[{'end_offset': 138, 'id': 47411, 'label': 'SOFTWARE', 'start_offset': 128}, {'end_offset': 154, 'id': 47412, 'label': 'vulnerability', 'start_offset': 140}]"
270,2061,", we were able to observe another GitHub account with the name l4ckyguy, sharing the profile picture, location and URL in the description, with a link to the previously observed account (x4kme), and a name, Ivan Topor, which we believe may be another alias for this threat actor.","[{'end_offset': 40, 'id': 45241, 'label': 'SOFTWARE', 'start_offset': 34}, {'end_offset': 71, 'id': 45242, 'label': 'identity', 'start_offset': 63}, {'end_offset': 192, 'id': 45243, 'label': 'threat-actor', 'start_offset': 187}, {'end_offset': 218, 'id': 45244, 'label': 'identity', 'start_offset': 207}, {'end_offset': 114, 'id': 6137, 'label': 'location', 'start_offset': 111}, {'end_offset': 198, 'id': 6138, 'label': 'location', 'start_offset': 195}, {'end_offset': 239, 'id': 6140, 'label': 'location', 'start_offset': 236}]"
271,4383,"Like much of their tooling, HYPERSCRAPE is not notable for its technical sophistication, but rather its effectiveness in accomplishing Charming Kitten’s objectives.","[{'end_offset': 39, 'id': 50196, 'label': 'malware', 'start_offset': 28}, {'end_offset': 150, 'id': 50197, 'label': 'threat-actor', 'start_offset': 135}]"
272,1716,"I2P users can access specific I2P services that are only accessible on I2P, or access Internet resources without exposing their IP address.  In the case of CryptoWall 3.0, the malware is attempting to access multiple .i2p resources only accessible through I2P, also known as “eepSites.”  The CryptoWall 3.0 uses I2P in the same way CryptoWall 2.0 used Tor, to give victims access to a decrypting service to get their files back.","[{'end_offset': 74, 'id': 45105, 'label': 'SOFTWARE', 'start_offset': 71}, {'end_offset': 33, 'id': 45104, 'label': 'SOFTWARE', 'start_offset': 30}, {'end_offset': 170, 'id': 45106, 'label': 'malware', 'start_offset': 156}, {'end_offset': 260, 'id': 45107, 'label': 'SOFTWARE', 'start_offset': 256}, {'end_offset': 306, 'id': 45108, 'label': 'malware', 'start_offset': 292}, {'end_offset': 315, 'id': 45110, 'label': 'SOFTWARE', 'start_offset': 312}, {'end_offset': 346, 'id': 45111, 'label': 'malware', 'start_offset': 332}, {'end_offset': 3, 'id': 45103, 'label': 'SOFTWARE', 'start_offset': 0}, {'end_offset': 355, 'id': 5104, 'label': 'tools', 'start_offset': 352}]"
273,3362,c1222.txt  BIOPASS RAT Python Script (C1222 module)  Trojan,"[{'end_offset': 22, 'id': 10176, 'label': 'malware', 'start_offset': 11}, {'end_offset': 9, 'id': 48978, 'label': 'FILEPATH', 'start_offset': 0}]"
274,2594,"In December 2021, the Ministry of Health of Brazil fell victim to an attack claimed by Lapsus$ (Figure 2).","[{'end_offset': 16, 'id': 47778, 'label': 'TIME', 'start_offset': 3}, {'end_offset': 94, 'id': 47780, 'label': 'threat-actor', 'start_offset': 87}, {'end_offset': 50, 'id': 47779, 'label': 'identity', 'start_offset': 22}]"
275,3911,"Based on our investigation, the Chopper web shell is dropped via a system token, potentially via a Microsoft Exchange Server vulnerability.","[{'end_offset': 138, 'id': 49762, 'label': 'vulnerability', 'start_offset': 99}, {'end_offset': 49, 'id': 49763, 'label': 'malware', 'start_offset': 32}]"
276,4460,"At the time, our Android team released research about a newly discovered family of spyware related to Pegasus that was used in a targeted attack on a small number of Android devices.","[{'end_offset': 109, 'id': 50243, 'label': 'malware', 'start_offset': 102}, {'end_offset': 173, 'id': 50244, 'label': 'SOFTWARE', 'start_offset': 166}, {'end_offset': 29, 'id': 50245, 'label': 'identity', 'start_offset': 17}]"
277,554,"For example, the Xorist ransomware (SHA256: 4979A10B81C41ECC0FC3A0F376ADE766CE616D2301639F74E0277047CC40E3D6) demanded £1,000 for a ransom; the bitcoin wallet address was 1BFqrLCDwwrxueY7FFDn8DqeoasPJignxt.","[{'end_offset': 108, 'id': 1837, 'label': 'hash', 'start_offset': 44}, {'end_offset': 34, 'id': 46168, 'label': 'malware', 'start_offset': 17}, {'end_offset': 151, 'id': 46169, 'label': 'SOFTWARE', 'start_offset': 144}]"
278,4804,"Here is a deeper look at some campaign activity TAG has observed since our last update: Turla, a group publicly attributed to Russia’s Federal Security Service (FSB), recently hosted Android apps on a domain spoofing the Ukrainian Azov Regiment.","[{'end_offset': 51, 'id': 50714, 'label': 'identity', 'start_offset': 48}, {'end_offset': 93, 'id': 50715, 'label': 'threat-actor', 'start_offset': 88}, {'end_offset': 190, 'id': 50719, 'label': 'SOFTWARE', 'start_offset': 183}, {'end_offset': 132, 'id': 50716, 'label': 'location', 'start_offset': 126}, {'end_offset': 165, 'id': 50717, 'label': 'identity', 'start_offset': 135}, {'end_offset': 244, 'id': 50718, 'label': 'identity', 'start_offset': 221}]"
279,304,"Last Tuesday, Trusteer reported that a new variant of Citadel, which has long relied on VNC to give attackers remote control over systems, began adding new credentials to systems it infects and enabling the standard Windows remote desktop application (RDP).","[{'end_offset': 61, 'id': 1035, 'label': 'malware', 'start_offset': 54}, {'end_offset': 91, 'id': 46000, 'label': 'tools', 'start_offset': 88}, {'end_offset': 256, 'id': 46001, 'label': 'tools', 'start_offset': 216}, {'end_offset': 22, 'id': 46002, 'label': 'identity', 'start_offset': 14}, {'end_offset': 12, 'id': 46003, 'label': 'TIME', 'start_offset': 0}]"
280,13156,"A sample scenario of the USBferry attack Tropic Trooper is well aware that military or government organizations may have more robust security in their physically isolated environments (i.e., the use of biometrics or USB use in a quarantined machine before an air-gapped environment).","[{'end_offset': 55, 'id': 48940, 'label': 'threat-actor', 'start_offset': 41}, {'end_offset': 34, 'id': 48939, 'label': 'malware', 'start_offset': 25}]"
281,4376,"In December 2021, TAG discovered a novel Charming Kitten tool, named HYPERSCRAPE, used to steal user data from Gmail, Yahoo!, and Microsoft Outlook accounts.","[{'end_offset': 56, 'id': 13122, 'label': 'threat-actor', 'start_offset': 41}, {'end_offset': 16, 'id': 50182, 'label': 'TIME', 'start_offset': 3}, {'end_offset': 21, 'id': 50183, 'label': 'identity', 'start_offset': 18}, {'end_offset': 105, 'id': 50188, 'label': 'attack-pattern', 'start_offset': 90}, {'end_offset': 124, 'id': 50186, 'label': 'SOFTWARE', 'start_offset': 118}, {'end_offset': 80, 'id': 50184, 'label': 'malware', 'start_offset': 69}, {'end_offset': 116, 'id': 50185, 'label': 'SOFTWARE', 'start_offset': 111}, {'end_offset': 147, 'id': 50187, 'label': 'SOFTWARE', 'start_offset': 130}]"
282,1858,    Deploying across the network We saw software deployment tool PDQ being used to deploy malicious batch scripts to multiple endpoints in the network.,"[{'end_offset': 113, 'id': 46986, 'label': 'attack-pattern', 'start_offset': 83}, {'end_offset': 68, 'id': 46985, 'label': 'tools', 'start_offset': 65}]"
283,13921,"Based on Trend Micro data, the US is by far DarkSide’s most targeted country, at more than 500 detections, followed by France, Belgium, and Canada.","[{'end_offset': 55, 'id': 48745, 'label': 'malware', 'start_offset': 44}, {'end_offset': 134, 'id': 48748, 'label': 'location', 'start_offset': 127}, {'end_offset': 125, 'id': 48747, 'label': 'location', 'start_offset': 119}, {'end_offset': 34, 'id': 48746, 'label': 'location', 'start_offset': 31}, {'end_offset': 146, 'id': 48749, 'label': 'location', 'start_offset': 140}]"
284,679,"An example for such attack vector being leveraged by attackers is CVE-2018-4878, an Adobe Flash Player Zero-Day exploited by embedding malicious SWF files in Excel documents.","[{'end_offset': 79, 'id': 46251, 'label': 'vulnerability', 'start_offset': 66}, {'end_offset': 102, 'id': 46252, 'label': 'SOFTWARE', 'start_offset': 84}, {'end_offset': 173, 'id': 46253, 'label': 'attack-pattern', 'start_offset': 125}]"
285,3411,BIOPASS RAT Loader  Backdoor.Win64.BIOPASS.A  bd8dc7e3909f6663c0fff653d7afbca2b89f2e9bc6f27adaab27f640ccf52975  Silverlight.exe  ,"[{'end_offset': 11, 'id': 10291, 'label': 'malware', 'start_offset': 0}, {'end_offset': 110, 'id': 10292, 'label': 'hash', 'start_offset': 46}, {'end_offset': 44, 'id': 49092, 'label': 'malware', 'start_offset': 20}, {'end_offset': 127, 'id': 49093, 'label': 'FILEPATH', 'start_offset': 112}]"
286,4812,"In this case, the Android app name was stopwar.apk (com.ddos.stopwar) and was distributed from the website stopwar.pro.","[{'end_offset': 50, 'id': 50733, 'label': 'malware', 'start_offset': 39}, {'end_offset': 29, 'id': 50732, 'label': 'SOFTWARE', 'start_offset': 18}, {'end_offset': 68, 'id': 50734, 'label': 'malware', 'start_offset': 52}, {'end_offset': 118, 'id': 50735, 'label': 'url', 'start_offset': 107}]"
